series_id,mse,mae,mase
br_female_pants_13,5.801938737151923e-06,0.0019415603870849983,0.5609902055993989
br_female_pants_14,1.4735165543860032e-06,0.0009719565487585995,0.24685295358767173
br_female_pants_15,3.45966916962217e-06,0.0012734308095491004,0.8881520933267679
br_female_pants_16,1.5030564333303923e-06,0.0008691593144654371,0.5485836269936673
br_female_pants_17,9.235912807057253e-06,0.001903529955398386,0.6526532341096964
br_female_pants_18,2.12282394093656e-06,0.0010482604599968035,0.42643735857014303
br_female_pants_19,2.7136554008856544e-05,0.002851403291108091,0.36450889017128874
br_female_pants_20,1.5892344390643187e-05,0.003391948705614087,0.3414414388466981
br_female_pants_21,5.4995777453944945e-06,0.0014606386920529484,0.4068341390176814
br_female_pants_22,3.247192617347965e-06,0.0012013169766044638,0.7877947857845249
br_female_pants_23,7.89998258898231e-06,0.0021102763303838205,0.259522987850719
br_female_pants_24,4.442468311026644e-06,0.0010874567995346118,0.3239419841296856
br_female_pants_25,1.1709527542249241e-06,0.0007269892501575674,0.40581761277910655
br_female_pants_26,3.340213378592982e-06,0.001455933763168634,0.6115586867048113
br_female_pants_27,0.00014940175850085668,0.010316567353162389,0.8162117600870943
br_female_pants_28,5.757925808875136e-06,0.001971357704992233,0.37773828062101994
br_female_pants_29,4.528595620797624e-06,0.0017108729853376663,0.2638642008373138
br_female_pants_30,2.11568981323429e-05,0.003780476120618901,0.33829276900808364
br_female_pants_31,2.346670229093311e-06,0.0012837403136179205,0.4920709320192976
br_female_pants_32,1.062248101075902e-05,0.0016248231136418757,0.25372657261145076
br_female_pants_33,1.0047068609156149e-06,0.000762225192699984,0.3253062585179987
br_female_pants_34,1.5277184458920065e-05,0.0032318650723651902,0.5853783224107589
br_female_pants_35,1.5999529853671688e-06,0.0008375324526523648,0.5439981985441145
br_female_pants_36,2.9840392554220726e-06,0.0013941576583928646,0.30422287546127097
br_female_pants_37,2.1617885924361245e-06,0.0009923473198516308,0.41116592049076767
br_female_pants_38,1.73535705587135e-06,0.0009126108402065336,0.3240446986159226
br_female_pants_39,9.050862926550738e-06,0.0020232040574993866,0.3669673842503548
br_female_pants_40,1.569893604027e-06,0.0007678970682279172,0.3985731595832222
br_female_pants_41,2.2724788041039517e-06,0.0011351950296143156,0.24168011801939918
br_female_pants_42,7.569162862076482e-06,0.00230503434439797,0.41446316334986905
br_female_pants_43,8.68537490864632e-07,0.0006710322440531816,0.43002684946922054
br_female_pants_44,1.6455623066863898e-06,0.0009197307722959473,0.34981361774379416
br_female_pants_45,1.1368349901033647e-05,0.0022947932823441774,0.5212467961856161
br_female_pants_46,9.892984274086916e-07,0.0007862082000074619,0.5083896479584689
br_female_pants_47,1.9260321350678936e-06,0.0011019119049070587,0.3188427136240969
br_female_pants_48,1.3535051216854867e-06,0.0008200585150970907,0.35534399788312776
br_female_pants_49,4.103626685637464e-06,0.0012961601315513078,0.46274746488912777
